"folder","relative_path","file","image_no","site","cam_id","date_time","date","time","year","month","day","jday","hour","min","sec","tod","image_type","image_quality","delete_flag","camera_location","start_date","technician_name","service","empty","animal","human","human_activity","murrelet","adult","offspring","egg","species","count","predation_event","tags","second_opinion","good_picture","comments","ID","min2","int_diff","int_diff_secs","murrelet_status","SCMU","CORA","BNOW","PEEM","predation","detection"
"Lava1","2_10_21 to 4_1_21","RCNX5414.JPG","2021_Lava1_5414","Lava1","cam_01","2021-03-19 09:03:25","2021-03-19","09:03:25",2021,3,19,78,9,3,25,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5414,NA,5,0.08333333,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5415.JPG","2021_Lava1_5415","Lava1","cam_01","2021-03-19 09:03:26","2021-03-19","09:03:26",2021,3,19,78,9,3,26,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5415,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5416.JPG","2021_Lava1_5416","Lava1","cam_01","2021-03-19 09:03:26","2021-03-19","09:03:26",2021,3,19,78,9,3,26,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5416,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5417.JPG","2021_Lava1_5417","Lava1","cam_01","2021-03-19 09:03:27","2021-03-19","09:03:27",2021,3,19,78,9,3,27,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5417,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5418.JPG","2021_Lava1_5418","Lava1","cam_01","2021-03-19 09:03:27","2021-03-19","09:03:27",2021,3,19,78,9,3,27,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5418,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5419.JPG","2021_Lava1_5419","Lava1","cam_01","2021-03-19 09:03:43","2021-03-19","09:03:43",2021,3,19,78,9,3,43,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5419,NA,16,0.2666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5420.JPG","2021_Lava1_5420","Lava1","cam_01","2021-03-19 09:03:44","2021-03-19","09:03:44",2021,3,19,78,9,3,44,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5420,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5421.JPG","2021_Lava1_5421","Lava1","cam_01","2021-03-19 09:03:45","2021-03-19","09:03:45",2021,3,19,78,9,3,45,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5421,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5422.JPG","2021_Lava1_5422","Lava1","cam_01","2021-03-19 09:03:45","2021-03-19","09:03:45",2021,3,19,78,9,3,45,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5422,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5423.JPG","2021_Lava1_5423","Lava1","cam_01","2021-03-19 09:03:46","2021-03-19","09:03:46",2021,3,19,78,9,3,46,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5423,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5424.JPG","2021_Lava1_5424","Lava1","cam_01","2021-03-19 09:03:50","2021-03-19","09:03:50",2021,3,19,78,9,3,50,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5424,NA,4,0.06666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5425.JPG","2021_Lava1_5425","Lava1","cam_01","2021-03-19 09:03:51","2021-03-19","09:03:51",2021,3,19,78,9,3,51,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5425,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5426.JPG","2021_Lava1_5426","Lava1","cam_01","2021-03-19 09:03:51","2021-03-19","09:03:51",2021,3,19,78,9,3,51,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5426,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5427.JPG","2021_Lava1_5427","Lava1","cam_01","2021-03-19 09:03:52","2021-03-19","09:03:52",2021,3,19,78,9,3,52,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5427,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5428.JPG","2021_Lava1_5428","Lava1","cam_01","2021-03-19 09:03:52","2021-03-19","09:03:52",2021,3,19,78,9,3,52,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5428,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5429.JPG","2021_Lava1_5429","Lava1","cam_01","2021-03-19 09:04:25","2021-03-19","09:04:25",2021,3,19,78,9,4,25,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5429,NA,33,0.55,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5430.JPG","2021_Lava1_5430","Lava1","cam_01","2021-03-19 09:04:25","2021-03-19","09:04:25",2021,3,19,78,9,4,25,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5430,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5431.JPG","2021_Lava1_5431","Lava1","cam_01","2021-03-19 09:04:26","2021-03-19","09:04:26",2021,3,19,78,9,4,26,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5431,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5432.JPG","2021_Lava1_5432","Lava1","cam_01","2021-03-19 09:04:26","2021-03-19","09:04:26",2021,3,19,78,9,4,26,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5432,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5433.JPG","2021_Lava1_5433","Lava1","cam_01","2021-03-19 09:04:27","2021-03-19","09:04:27",2021,3,19,78,9,4,27,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",1,"true",NA,"false","false",NA,5433,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5434.JPG","2021_Lava1_5434","Lava1","cam_01","2021-03-19 09:04:32","2021-03-19","09:04:32",2021,3,19,78,9,4,32,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5434,NA,5,0.08333333,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5435.JPG","2021_Lava1_5435","Lava1","cam_01","2021-03-19 09:04:33","2021-03-19","09:04:33",2021,3,19,78,9,4,33,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5435,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5436.JPG","2021_Lava1_5436","Lava1","cam_01","2021-03-19 09:04:33","2021-03-19","09:04:33",2021,3,19,78,9,4,33,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5436,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5437.JPG","2021_Lava1_5437","Lava1","cam_01","2021-03-19 09:04:34","2021-03-19","09:04:34",2021,3,19,78,9,4,34,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5437,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5438.JPG","2021_Lava1_5438","Lava1","cam_01","2021-03-19 09:04:35","2021-03-19","09:04:35",2021,3,19,78,9,4,35,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5438,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5439.JPG","2021_Lava1_5439","Lava1","cam_01","2021-03-19 09:04:36","2021-03-19","09:04:36",2021,3,19,78,9,4,36,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5439,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5440.JPG","2021_Lava1_5440","Lava1","cam_01","2021-03-19 09:04:37","2021-03-19","09:04:37",2021,3,19,78,9,4,37,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5440,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5441.JPG","2021_Lava1_5441","Lava1","cam_01","2021-03-19 09:04:37","2021-03-19","09:04:37",2021,3,19,78,9,4,37,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5441,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5442.JPG","2021_Lava1_5442","Lava1","cam_01","2021-03-19 09:04:38","2021-03-19","09:04:38",2021,3,19,78,9,4,38,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5442,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5443.JPG","2021_Lava1_5443","Lava1","cam_01","2021-03-19 09:04:38","2021-03-19","09:04:38",2021,3,19,78,9,4,38,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5443,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5444.JPG","2021_Lava1_5444","Lava1","cam_01","2021-03-19 09:04:41","2021-03-19","09:04:41",2021,3,19,78,9,4,41,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5444,NA,3,0.05,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5445.JPG","2021_Lava1_5445","Lava1","cam_01","2021-03-19 09:04:42","2021-03-19","09:04:42",2021,3,19,78,9,4,42,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5445,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5446.JPG","2021_Lava1_5446","Lava1","cam_01","2021-03-19 09:04:42","2021-03-19","09:04:42",2021,3,19,78,9,4,42,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5446,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5447.JPG","2021_Lava1_5447","Lava1","cam_01","2021-03-19 09:04:43","2021-03-19","09:04:43",2021,3,19,78,9,4,43,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5447,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5448.JPG","2021_Lava1_5448","Lava1","cam_01","2021-03-19 09:04:43","2021-03-19","09:04:43",2021,3,19,78,9,4,43,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5448,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5449.JPG","2021_Lava1_5449","Lava1","cam_01","2021-03-19 09:05:05","2021-03-19","09:05:05",2021,3,19,78,9,5,5,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5449,NA,22,0.3666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5450.JPG","2021_Lava1_5450","Lava1","cam_01","2021-03-19 09:05:06","2021-03-19","09:05:06",2021,3,19,78,9,5,6,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5450,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5451.JPG","2021_Lava1_5451","Lava1","cam_01","2021-03-19 09:05:06","2021-03-19","09:05:06",2021,3,19,78,9,5,6,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5451,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5452.JPG","2021_Lava1_5452","Lava1","cam_01","2021-03-19 09:05:07","2021-03-19","09:05:07",2021,3,19,78,9,5,7,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5452,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5453.JPG","2021_Lava1_5453","Lava1","cam_01","2021-03-19 09:05:07","2021-03-19","09:05:07",2021,3,19,78,9,5,7,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5453,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5454.JPG","2021_Lava1_5454","Lava1","cam_01","2021-03-19 09:05:10","2021-03-19","09:05:10",2021,3,19,78,9,5,10,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5454,NA,3,0.05,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5455.JPG","2021_Lava1_5455","Lava1","cam_01","2021-03-19 09:05:10","2021-03-19","09:05:10",2021,3,19,78,9,5,10,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5455,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5456.JPG","2021_Lava1_5456","Lava1","cam_01","2021-03-19 09:05:11","2021-03-19","09:05:11",2021,3,19,78,9,5,11,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5456,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5457.JPG","2021_Lava1_5457","Lava1","cam_01","2021-03-19 09:05:12","2021-03-19","09:05:12",2021,3,19,78,9,5,12,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5457,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5458.JPG","2021_Lava1_5458","Lava1","cam_01","2021-03-19 09:05:12","2021-03-19","09:05:12",2021,3,19,78,9,5,12,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5458,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5459.JPG","2021_Lava1_5459","Lava1","cam_01","2021-03-19 09:05:22","2021-03-19","09:05:22",2021,3,19,78,9,5,22,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5459,NA,10,0.1666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5460.JPG","2021_Lava1_5460","Lava1","cam_01","2021-03-19 09:05:23","2021-03-19","09:05:23",2021,3,19,78,9,5,23,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5460,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5461.JPG","2021_Lava1_5461","Lava1","cam_01","2021-03-19 09:05:23","2021-03-19","09:05:23",2021,3,19,78,9,5,23,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5461,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5462.JPG","2021_Lava1_5462","Lava1","cam_01","2021-03-19 09:05:24","2021-03-19","09:05:24",2021,3,19,78,9,5,24,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5462,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5463.JPG","2021_Lava1_5463","Lava1","cam_01","2021-03-19 09:05:25","2021-03-19","09:05:25",2021,3,19,78,9,5,25,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5463,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5464.JPG","2021_Lava1_5464","Lava1","cam_01","2021-03-19 09:05:27","2021-03-19","09:05:27",2021,3,19,78,9,5,27,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5464,NA,2,0.03333333,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5465.JPG","2021_Lava1_5465","Lava1","cam_01","2021-03-19 09:05:27","2021-03-19","09:05:27",2021,3,19,78,9,5,27,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5465,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5466.JPG","2021_Lava1_5466","Lava1","cam_01","2021-03-19 09:05:28","2021-03-19","09:05:28",2021,3,19,78,9,5,28,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5466,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5467.JPG","2021_Lava1_5467","Lava1","cam_01","2021-03-19 09:05:28","2021-03-19","09:05:28",2021,3,19,78,9,5,28,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5467,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5468.JPG","2021_Lava1_5468","Lava1","cam_01","2021-03-19 09:05:29","2021-03-19","09:05:29",2021,3,19,78,9,5,29,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5468,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5469.JPG","2021_Lava1_5469","Lava1","cam_01","2021-03-19 09:05:31","2021-03-19","09:05:31",2021,3,19,78,9,5,31,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5469,NA,2,0.03333333,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5470.JPG","2021_Lava1_5470","Lava1","cam_01","2021-03-19 09:05:32","2021-03-19","09:05:32",2021,3,19,78,9,5,32,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5470,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5471.JPG","2021_Lava1_5471","Lava1","cam_01","2021-03-19 09:05:33","2021-03-19","09:05:33",2021,3,19,78,9,5,33,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","true",NA,5471,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5472.JPG","2021_Lava1_5472","Lava1","cam_01","2021-03-19 09:05:33","2021-03-19","09:05:33",2021,3,19,78,9,5,33,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5472,NA,0,0,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5473.JPG","2021_Lava1_5473","Lava1","cam_01","2021-03-19 09:05:34","2021-03-19","09:05:34",2021,3,19,78,9,5,34,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false","Raven",2,"true",NA,"false","false",NA,5473,NA,1,0.01666667,"alive",1,1,0,0,1,1
"Lava1","2_10_21 to 4_1_21","RCNX5474.JPG","2021_Lava1_5474","Lava1","cam_01","2021-03-19 09:05:37","2021-03-19","09:05:37",2021,3,19,78,9,5,37,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5474,NA,3,0.05,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5475.JPG","2021_Lava1_5475","Lava1","cam_01","2021-03-19 09:05:37","2021-03-19","09:05:37",2021,3,19,78,9,5,37,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5475,NA,0,0,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5476.JPG","2021_Lava1_5476","Lava1","cam_01","2021-03-19 09:05:38","2021-03-19","09:05:38",2021,3,19,78,9,5,38,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5476,NA,1,0.01666667,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5477.JPG","2021_Lava1_5477","Lava1","cam_01","2021-03-19 09:05:38","2021-03-19","09:05:38",2021,3,19,78,9,5,38,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5477,NA,0,0,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5478.JPG","2021_Lava1_5478","Lava1","cam_01","2021-03-19 09:05:39","2021-03-19","09:05:39",2021,3,19,78,9,5,39,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5478,NA,1,0.01666667,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5479.JPG","2021_Lava1_5479","Lava1","cam_01","2021-03-19 09:05:44","2021-03-19","09:05:44",2021,3,19,78,9,5,44,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5479,NA,5,0.08333333,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5480.JPG","2021_Lava1_5480","Lava1","cam_01","2021-03-19 09:05:45","2021-03-19","09:05:45",2021,3,19,78,9,5,45,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5480,NA,1,0.01666667,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5481.JPG","2021_Lava1_5481","Lava1","cam_01","2021-03-19 09:05:45","2021-03-19","09:05:45",2021,3,19,78,9,5,45,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5481,NA,0,0,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5482.JPG","2021_Lava1_5482","Lava1","cam_01","2021-03-19 09:05:46","2021-03-19","09:05:46",2021,3,19,78,9,5,46,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5482,NA,1,0.01666667,NA,0,1,0,0,0,1
"Lava1","2_10_21 to 4_1_21","RCNX5483.JPG","2021_Lava1_5483","Lava1","cam_01","2021-03-19 09:05:46","2021-03-19","09:05:46",2021,3,19,78,9,5,46,"day","motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",2,"false",NA,"false","false",NA,5483,NA,0,0,NA,0,1,0,0,0,1
