"site","cam_id","date","jday","hour","tod","image_type","photo_count","SCMU_hourly_det","CORA_hourly_det"
"Refuge","cam_07",2021-03-11,70,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,4,"night","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,4,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,7,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,7,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,8,"day","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,8,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,9,"day","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,9,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,10,"day","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,10,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,11,"day","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,11,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,12,"day","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,12,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,13,"day","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,13,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,14,"day","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,14,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,15,"day","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,15,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,16,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,16,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,17,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,17,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,18,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,18,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,19,"night","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,19,"night","timelapse",6,1,0
"Refuge","cam_07",2021-03-11,70,20,"night","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,20,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,21,"night","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,21,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,22,"night","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,22,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-11,70,23,"night","motion",0,0,0
"Refuge","cam_07",2021-03-11,70,23,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,0,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,0,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,1,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,1,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,2,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,2,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,3,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,4,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,4,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,7,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,7,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,8,"day","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,8,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,9,"day","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,9,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,10,"day","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,10,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,11,"day","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,11,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,12,"day","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,12,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,13,"day","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,13,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,14,"day","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,14,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,15,"day","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,15,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,16,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,16,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,17,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,17,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,18,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,18,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,19,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,19,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,20,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,20,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,21,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,21,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,22,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,22,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-12,71,23,"night","motion",0,0,0
"Refuge","cam_07",2021-03-12,71,23,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,0,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,0,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,1,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,1,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,2,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,2,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,3,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,4,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,4,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,7,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,7,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,8,"day","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,8,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,9,"day","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,9,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,10,"day","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,10,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,11,"day","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,11,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,12,"day","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,12,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,13,"day","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,13,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,14,"day","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,14,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,15,"day","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,15,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,16,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,16,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,17,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,17,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,18,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,18,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,19,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,19,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,20,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,20,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,21,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,21,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,22,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,22,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-13,72,23,"night","motion",0,0,0
"Refuge","cam_07",2021-03-13,72,23,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,0,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,0,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,1,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,1,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,3,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,4,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,4,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,7,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,7,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,8,"day","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,8,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,9,"day","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,9,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,10,"day","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,10,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,11,"day","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,11,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,12,"day","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,12,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,13,"day","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,13,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,14,"day","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,14,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,15,"day","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,15,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,16,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,16,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,17,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,17,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,18,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,18,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,19,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,19,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,20,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,20,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,21,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,21,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,22,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,22,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-14,73,23,"night","motion",0,0,0
"Refuge","cam_07",2021-03-14,73,23,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,0,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,0,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,1,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,1,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,2,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,2,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,3,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,4,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,4,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,7,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,7,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,8,"day","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,8,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,9,"day","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,9,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,10,"day","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,10,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,11,"day","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,11,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,12,"day","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,12,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,13,"day","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,13,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,14,"day","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,14,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,15,"day","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,15,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,16,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,16,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,17,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,17,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,18,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,18,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,19,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,19,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,20,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,20,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,21,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,21,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,22,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,22,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-15,74,23,"night","motion",0,0,0
"Refuge","cam_07",2021-03-15,74,23,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,0,"night","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,0,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,1,"night","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,1,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,2,"night","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,2,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,3,"night","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,4,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,4,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,7,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,7,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,8,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,8,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,9,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,9,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,10,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,10,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,11,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,11,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,12,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,12,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,13,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,13,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,14,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,14,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,15,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,15,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,16,"day","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,16,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,17,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,17,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,18,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,18,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,19,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,19,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,20,"night","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,20,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,21,"night","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,21,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,22,"night","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,22,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-16,75,23,"night","motion",0,0,0
"Refuge","cam_07",2021-03-16,75,23,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,0,"night","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,0,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,1,"night","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,1,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,2,"night","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,2,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,3,"night","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,4,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,4,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,7,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,7,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,8,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,8,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,9,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,9,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,10,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,10,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,11,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,11,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,12,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,12,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,13,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,13,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,14,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,14,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,15,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,15,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,16,"day","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,16,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,17,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,17,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,18,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,18,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,19,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,19,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,20,"night","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,20,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,21,"night","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,21,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,22,"night","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,22,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-17,76,23,"night","motion",0,0,0
"Refuge","cam_07",2021-03-17,76,23,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,0,"night","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,0,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,1,"night","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,1,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,2,"night","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,2,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,3,"night","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,4,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,4,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,7,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,7,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,8,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,8,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,9,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,9,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,10,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,10,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,11,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,11,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,12,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,12,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,13,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,13,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,14,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,14,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,15,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,15,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,16,"day","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,16,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,17,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,17,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,18,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,18,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,19,"dusk","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,19,"dusk","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,20,"night","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,20,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,21,"night","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,21,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,22,"night","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,22,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-18,77,23,"night","motion",0,0,0
"Refuge","cam_07",2021-03-18,77,23,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,0,"night","motion",0,0,0
"Refuge","cam_07",2021-03-19,78,0,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,1,"night","motion",0,0,0
"Refuge","cam_07",2021-03-19,78,1,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,2,"night","motion",0,0,0
"Refuge","cam_07",2021-03-19,78,2,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,3,"night","motion",0,0,0
"Refuge","cam_07",2021-03-19,78,3,"night","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,4,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-19,78,4,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,5,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-19,78,5,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,6,"dawn","motion",0,0,0
"Refuge","cam_07",2021-03-19,78,6,"dawn","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,7,"day","motion",0,0,0
"Refuge","cam_07",2021-03-19,78,7,"day","timelapse",6,0,0
"Refuge","cam_07",2021-03-19,78,8,"day","motion",0,0,0
