"site","cam_id","date","jday","hour","image_type","SCMU_hourly_det","CORA_hourly_det"
"Moss","cam_03",2021-06-17,168,20,"timelapse",0,0
"Moss","cam_03",2021-06-17,168,21,"timelapse",0,0
"Moss","cam_03",2021-06-17,168,22,"timelapse",0,0
"Moss","cam_03",2021-06-17,168,23,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,0,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,1,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,2,"motion",0,0
"Moss","cam_03",2021-06-18,169,2,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,3,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,4,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,5,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,6,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,7,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,8,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,9,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,10,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,11,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,12,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,13,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,14,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,15,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,16,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,17,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,18,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,19,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,20,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,21,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,22,"timelapse",0,0
"Moss","cam_03",2021-06-18,169,23,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,0,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,1,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,2,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,3,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,4,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,5,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,6,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,7,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,8,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,9,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,10,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,11,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,12,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,13,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,14,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,15,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,16,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,17,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,18,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,19,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,20,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,21,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,22,"timelapse",0,0
"Moss","cam_03",2021-06-19,170,23,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,0,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,1,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,2,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,3,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,4,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,5,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,6,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,7,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,8,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,9,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,10,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,11,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,12,"motion",0,1
"Moss","cam_03",2021-06-20,171,12,"timelapse",0,1
"Moss","cam_03",2021-06-20,171,13,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,14,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,15,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,16,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,17,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,18,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,19,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,20,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,21,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,22,"timelapse",0,0
"Moss","cam_03",2021-06-20,171,23,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,0,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,1,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,2,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,3,"motion",0,0
"Moss","cam_03",2021-06-21,172,3,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,4,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,5,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,6,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,7,"motion",0,0
"Moss","cam_03",2021-06-21,172,7,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,8,"motion",0,0
"Moss","cam_03",2021-06-21,172,8,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,9,"motion",0,0
"Moss","cam_03",2021-06-21,172,9,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,10,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,11,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,12,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,13,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,14,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,15,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,16,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,17,"motion",0,0
"Moss","cam_03",2021-06-21,172,17,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,18,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,19,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,20,"motion",0,0
"Moss","cam_03",2021-06-21,172,20,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,21,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,22,"timelapse",0,0
"Moss","cam_03",2021-06-21,172,23,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,0,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,1,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,2,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,3,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,4,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,5,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,6,"motion",0,0
"Moss","cam_03",2021-06-22,173,6,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,7,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,8,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,9,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,10,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,11,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,12,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,13,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,14,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,15,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,16,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,17,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,18,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,19,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,20,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,21,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,22,"timelapse",0,0
"Moss","cam_03",2021-06-22,173,23,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,0,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,1,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,2,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,3,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,4,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,5,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,6,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,7,"motion",0,1
"Moss","cam_03",2021-06-23,174,7,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,8,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,9,"motion",0,0
"Moss","cam_03",2021-06-23,174,9,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,10,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,11,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,12,"motion",0,0
"Moss","cam_03",2021-06-23,174,12,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,13,"motion",0,0
"Moss","cam_03",2021-06-23,174,13,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,14,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,15,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,16,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,17,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,18,"motion",0,0
"Moss","cam_03",2021-06-23,174,18,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,19,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,20,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,21,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,22,"timelapse",0,0
"Moss","cam_03",2021-06-23,174,23,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,0,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,1,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,2,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,3,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,4,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,5,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,6,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,7,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,8,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,9,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,10,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,11,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,12,"motion",0,0
"Moss","cam_03",2021-06-24,175,12,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,13,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,14,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,15,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,16,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,17,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,18,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,19,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,20,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,21,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,22,"timelapse",0,0
"Moss","cam_03",2021-06-24,175,23,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,0,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,1,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,2,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,3,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,4,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,5,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,6,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,7,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,8,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,9,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,10,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,11,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,12,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,13,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,14,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,15,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,16,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,17,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,18,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,19,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,20,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,21,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,22,"timelapse",0,0
"Moss","cam_03",2021-06-25,176,23,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,0,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,1,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,2,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,3,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,4,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,5,"motion",0,0
"Moss","cam_03",2021-06-26,177,5,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,6,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,7,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,8,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,9,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,10,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,11,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,12,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,13,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,14,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,15,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,16,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,17,"motion",0,0
"Moss","cam_03",2021-06-26,177,17,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,18,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,19,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,20,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,21,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,22,"timelapse",0,0
"Moss","cam_03",2021-06-26,177,23,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,0,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,1,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,2,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,3,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,4,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,5,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,6,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,7,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,8,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,9,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,10,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,11,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,12,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,13,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,14,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,15,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,16,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,17,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,18,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,19,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,20,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,21,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,22,"timelapse",0,0
"Moss","cam_03",2021-06-27,178,23,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,0,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,1,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,2,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,3,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,4,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,5,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,6,"motion",0,1
"Moss","cam_03",2021-06-28,179,6,"timelapse",0,1
"Moss","cam_03",2021-06-28,179,7,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,8,"motion",0,0
"Moss","cam_03",2021-06-28,179,8,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,9,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,10,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,11,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,12,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,13,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,14,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,15,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,16,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,17,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,18,"motion",0,0
"Moss","cam_03",2021-06-28,179,18,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,19,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,20,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,21,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,22,"timelapse",0,0
"Moss","cam_03",2021-06-28,179,23,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,0,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,1,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,2,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,3,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,4,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,5,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,6,"motion",0,0
"Moss","cam_03",2021-06-29,180,6,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,7,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,8,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,9,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,10,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,11,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,12,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,13,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,14,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,15,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,16,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,17,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,18,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,19,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,20,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,21,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,22,"motion",0,0
"Moss","cam_03",2021-06-29,180,22,"timelapse",0,0
"Moss","cam_03",2021-06-29,180,23,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,0,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,1,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,2,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,3,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,4,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,5,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,6,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,7,"motion",0,0
"Moss","cam_03",2021-06-30,181,7,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,8,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,9,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,10,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,11,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,12,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,13,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,14,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,15,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,16,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,17,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,18,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,19,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,20,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,21,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,22,"timelapse",0,0
"Moss","cam_03",2021-06-30,181,23,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,0,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,1,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,2,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,3,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,4,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,5,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,6,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,7,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,8,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,9,"motion",0,0
"Moss","cam_03",2021-07-01,182,9,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,10,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,11,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,12,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,13,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,14,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,15,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,16,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,17,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,18,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,19,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,20,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,21,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,22,"timelapse",0,0
"Moss","cam_03",2021-07-01,182,23,"motion",0,0
"Moss","cam_03",2021-07-01,182,23,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,0,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,1,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,2,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,3,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,4,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,5,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,6,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,7,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,8,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,9,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,10,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,11,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,12,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,13,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,14,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,15,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,16,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,17,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,18,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,19,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,20,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,21,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,22,"timelapse",0,0
"Moss","cam_03",2021-07-02,183,23,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,0,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,1,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,2,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,3,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,4,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,5,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,6,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,7,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,8,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,9,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,10,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,11,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,12,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,13,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,14,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,15,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,16,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,17,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,18,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,19,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,20,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,21,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,22,"timelapse",0,0
"Moss","cam_03",2021-07-03,184,23,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,0,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,1,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,2,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,3,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,4,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,5,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,6,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,7,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,8,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,9,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,10,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,11,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,12,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,13,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,14,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,15,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,16,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,17,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,18,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,19,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,20,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,21,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,22,"timelapse",0,0
"Moss","cam_03",2021-07-04,185,23,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,0,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,1,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,2,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,3,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,4,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,5,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,6,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,7,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,8,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,9,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,10,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,11,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,12,"motion",0,0
"Moss","cam_03",2021-07-05,186,12,"timelapse",0,0
"Moss","cam_03",2021-07-05,186,13,"motion",0,0
