"folder","relative_path","file","image_no","site","cam_id","date_time","date","time","year","month","day","jday","hour","min","sec","image_type","image_quality","delete_flag","camera_location","start_date","technician_name","service","empty","animal","human","human_activity","murrelet","adult","offspring","egg","species","count","predation_event","tags","second_opinion","good_picture","comments","ID","min2","int_diff","int_diff_secs","murrelet_status","SCMU","CORA","BNOW","PEEM","predation","detection"
"Lava2","2_10_21 to 4_1_21","RCNX4393.JPG","2021_Lava2_26616","Lava2","cam_02","2021-03-12 14:16:36","2021-03-12","14:16:36",2021,3,12,71,14,16,36,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26616,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4394.JPG","2021_Lava2_26617","Lava2","cam_02","2021-03-12 14:16:37","2021-03-12","14:16:37",2021,3,12,71,14,16,37,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26617,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4395.JPG","2021_Lava2_26618","Lava2","cam_02","2021-03-12 14:16:38","2021-03-12","14:16:38",2021,3,12,71,14,16,38,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26618,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4396.JPG","2021_Lava2_26619","Lava2","cam_02","2021-03-12 14:16:38","2021-03-12","14:16:38",2021,3,12,71,14,16,38,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26619,6,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4397.JPG","2021_Lava2_26620","Lava2","cam_02","2021-03-12 14:16:39","2021-03-12","14:16:39",2021,3,12,71,14,16,39,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26620,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4398.JPG","2021_Lava2_26621","Lava2","cam_02","2021-03-12 14:16:39","2021-03-12","14:16:39",2021,3,12,71,14,16,39,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26621,6,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4399.JPG","2021_Lava2_26622","Lava2","cam_02","2021-03-12 14:16:40","2021-03-12","14:16:40",2021,3,12,71,14,16,40,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26622,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4400.JPG","2021_Lava2_26623","Lava2","cam_02","2021-03-12 14:16:41","2021-03-12","14:16:41",2021,3,12,71,14,16,41,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26623,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4401.JPG","2021_Lava2_26624","Lava2","cam_02","2021-03-12 14:16:42","2021-03-12","14:16:42",2021,3,12,71,14,16,42,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26624,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4402.JPG","2021_Lava2_26625","Lava2","cam_02","2021-03-12 14:16:42","2021-03-12","14:16:42",2021,3,12,71,14,16,42,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26625,6,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4403.JPG","2021_Lava2_26626","Lava2","cam_02","2021-03-12 14:16:43","2021-03-12","14:16:43",2021,3,12,71,14,16,43,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26626,6,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4404.JPG","2021_Lava2_26627","Lava2","cam_02","2021-03-12 14:16:43","2021-03-12","14:16:43",2021,3,12,71,14,16,43,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26627,6,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX4405.JPG","2021_Lava2_26628","Lava2","cam_02","2021-03-12 14:17:09","2021-03-12","14:17:09",2021,3,12,71,14,17,9,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,26628,7,26,0.433333333333333,NA,0,1,0,0,0,1
